Requêtes, Résultats
Requête 887,http://db.uwaterloo.ca/~galuc/wsdbm/User6291,http://db.uwaterloo.ca/~galuc/wsdbm/User17798,
Requête 888,http://db.uwaterloo.ca/~galuc/wsdbm/User343,http://db.uwaterloo.ca/~galuc/wsdbm/User13110,http://db.uwaterloo.ca/~galuc/wsdbm/User13433,http://db.uwaterloo.ca/~galuc/wsdbm/User16631,http://db.uwaterloo.ca/~galuc/wsdbm/User3751,http://db.uwaterloo.ca/~galuc/wsdbm/User11573,http://db.uwaterloo.ca/~galuc/wsdbm/User12279,http://db.uwaterloo.ca/~galuc/wsdbm/User13907,
Requête 889,http://db.uwaterloo.ca/~galuc/wsdbm/User7978,http://db.uwaterloo.ca/~galuc/wsdbm/User9111,http://db.uwaterloo.ca/~galuc/wsdbm/User13266,http://db.uwaterloo.ca/~galuc/wsdbm/User13626,
Requête 890,http://db.uwaterloo.ca/~galuc/wsdbm/User15035,http://db.uwaterloo.ca/~galuc/wsdbm/User6514,http://db.uwaterloo.ca/~galuc/wsdbm/User9420,http://db.uwaterloo.ca/~galuc/wsdbm/User18166,
Requête 891,http://db.uwaterloo.ca/~galuc/wsdbm/User7099,http://db.uwaterloo.ca/~galuc/wsdbm/User4303,http://db.uwaterloo.ca/~galuc/wsdbm/User18402,
Requête 892,http://db.uwaterloo.ca/~galuc/wsdbm/User11149,http://db.uwaterloo.ca/~galuc/wsdbm/User19048,
Requête 893,http://db.uwaterloo.ca/~galuc/wsdbm/User11380,http://db.uwaterloo.ca/~galuc/wsdbm/User11451,http://db.uwaterloo.ca/~galuc/wsdbm/User15930,http://db.uwaterloo.ca/~galuc/wsdbm/User16792,
Requête 894,http://db.uwaterloo.ca/~galuc/wsdbm/User15169,http://db.uwaterloo.ca/~galuc/wsdbm/User3947,http://db.uwaterloo.ca/~galuc/wsdbm/User9558,http://db.uwaterloo.ca/~galuc/wsdbm/User12307,http://db.uwaterloo.ca/~galuc/wsdbm/User14952,
Requête 895,http://db.uwaterloo.ca/~galuc/wsdbm/User8365,http://db.uwaterloo.ca/~galuc/wsdbm/User11192,http://db.uwaterloo.ca/~galuc/wsdbm/User11560,
Requête 896,http://db.uwaterloo.ca/~galuc/wsdbm/User5352,http://db.uwaterloo.ca/~galuc/wsdbm/User4398,http://db.uwaterloo.ca/~galuc/wsdbm/User9799,
Requête 897,http://db.uwaterloo.ca/~galuc/wsdbm/User9703,http://db.uwaterloo.ca/~galuc/wsdbm/User16037,http://db.uwaterloo.ca/~galuc/wsdbm/User17080,
Requête 898,http://db.uwaterloo.ca/~galuc/wsdbm/User6517,
Requête 899,http://db.uwaterloo.ca/~galuc/wsdbm/User4658,http://db.uwaterloo.ca/~galuc/wsdbm/User8751,http://db.uwaterloo.ca/~galuc/wsdbm/User10095,http://db.uwaterloo.ca/~galuc/wsdbm/User12017,http://db.uwaterloo.ca/~galuc/wsdbm/User19371,
Requête 900,http://db.uwaterloo.ca/~galuc/wsdbm/User15087,http://db.uwaterloo.ca/~galuc/wsdbm/User9658,http://db.uwaterloo.ca/~galuc/wsdbm/User13212,
Requête 901,http://db.uwaterloo.ca/~galuc/wsdbm/User3026,http://db.uwaterloo.ca/~galuc/wsdbm/User5290,
Requête 902,http://db.uwaterloo.ca/~galuc/wsdbm/User292,http://db.uwaterloo.ca/~galuc/wsdbm/User973,http://db.uwaterloo.ca/~galuc/wsdbm/User2045,http://db.uwaterloo.ca/~galuc/wsdbm/User2762,http://db.uwaterloo.ca/~galuc/wsdbm/User5292,http://db.uwaterloo.ca/~galuc/wsdbm/User12855,http://db.uwaterloo.ca/~galuc/wsdbm/User17448,http://db.uwaterloo.ca/~galuc/wsdbm/User18607,http://db.uwaterloo.ca/~galuc/wsdbm/User19317,http://db.uwaterloo.ca/~galuc/wsdbm/User1025,
Requête 903,http://db.uwaterloo.ca/~galuc/wsdbm/User12821,http://db.uwaterloo.ca/~galuc/wsdbm/User944,http://db.uwaterloo.ca/~galuc/wsdbm/User5754,http://db.uwaterloo.ca/~galuc/wsdbm/User8548,
Requête 904,http://db.uwaterloo.ca/~galuc/wsdbm/User1124,http://db.uwaterloo.ca/~galuc/wsdbm/User4367,http://db.uwaterloo.ca/~galuc/wsdbm/User19679,http://db.uwaterloo.ca/~galuc/wsdbm/User4139,
Requête 905,http://db.uwaterloo.ca/~galuc/wsdbm/User5886,http://db.uwaterloo.ca/~galuc/wsdbm/User16451,http://db.uwaterloo.ca/~galuc/wsdbm/User17757,
Requête 906,http://db.uwaterloo.ca/~galuc/wsdbm/User11292,http://db.uwaterloo.ca/~galuc/wsdbm/User14110,
Requête 907,http://db.uwaterloo.ca/~galuc/wsdbm/User7407,http://db.uwaterloo.ca/~galuc/wsdbm/User11831,http://db.uwaterloo.ca/~galuc/wsdbm/User13907,http://db.uwaterloo.ca/~galuc/wsdbm/User16120,http://db.uwaterloo.ca/~galuc/wsdbm/User18944,http://db.uwaterloo.ca/~galuc/wsdbm/User19540,
Requête 908,http://db.uwaterloo.ca/~galuc/wsdbm/User4145,http://db.uwaterloo.ca/~galuc/wsdbm/User8092,http://db.uwaterloo.ca/~galuc/wsdbm/User10835,
Requête 909,http://db.uwaterloo.ca/~galuc/wsdbm/User1271,
Requête 910,http://db.uwaterloo.ca/~galuc/wsdbm/User5328,http://db.uwaterloo.ca/~galuc/wsdbm/User14652,http://db.uwaterloo.ca/~galuc/wsdbm/User16506,
Requête 911,http://db.uwaterloo.ca/~galuc/wsdbm/User1828,http://db.uwaterloo.ca/~galuc/wsdbm/User8620,
Requête 912,http://db.uwaterloo.ca/~galuc/wsdbm/User19694,http://db.uwaterloo.ca/~galuc/wsdbm/User19960,
Requête 913,http://db.uwaterloo.ca/~galuc/wsdbm/User16787,http://db.uwaterloo.ca/~galuc/wsdbm/User7618,
Requête 914,http://db.uwaterloo.ca/~galuc/wsdbm/User13087,
Requête 915,NO RESULT
Requête 916,http://db.uwaterloo.ca/~galuc/wsdbm/User2666,http://db.uwaterloo.ca/~galuc/wsdbm/User11457,http://db.uwaterloo.ca/~galuc/wsdbm/User11476,http://db.uwaterloo.ca/~galuc/wsdbm/User13158,http://db.uwaterloo.ca/~galuc/wsdbm/User15782,http://db.uwaterloo.ca/~galuc/wsdbm/User16146,
Requête 917,http://db.uwaterloo.ca/~galuc/wsdbm/User176,http://db.uwaterloo.ca/~galuc/wsdbm/User206,http://db.uwaterloo.ca/~galuc/wsdbm/User281,http://db.uwaterloo.ca/~galuc/wsdbm/User546,http://db.uwaterloo.ca/~galuc/wsdbm/User587,http://db.uwaterloo.ca/~galuc/wsdbm/User734,http://db.uwaterloo.ca/~galuc/wsdbm/User794,http://db.uwaterloo.ca/~galuc/wsdbm/User905,http://db.uwaterloo.ca/~galuc/wsdbm/User1072,http://db.uwaterloo.ca/~galuc/wsdbm/User1088,http://db.uwaterloo.ca/~galuc/wsdbm/User1237,http://db.uwaterloo.ca/~galuc/wsdbm/User1463,http://db.uwaterloo.ca/~galuc/wsdbm/User1618,http://db.uwaterloo.ca/~galuc/wsdbm/User1814,http://db.uwaterloo.ca/~galuc/wsdbm/User1871,http://db.uwaterloo.ca/~galuc/wsdbm/User1970,http://db.uwaterloo.ca/~galuc/wsdbm/User2166,http://db.uwaterloo.ca/~galuc/wsdbm/User2185,http://db.uwaterloo.ca/~galuc/wsdbm/User2527,http://db.uwaterloo.ca/~galuc/wsdbm/User2927,http://db.uwaterloo.ca/~galuc/wsdbm/User3165,http://db.uwaterloo.ca/~galuc/wsdbm/User3892,http://db.uwaterloo.ca/~galuc/wsdbm/User4582,http://db.uwaterloo.ca/~galuc/wsdbm/User4656,http://db.uwaterloo.ca/~galuc/wsdbm/User4758,http://db.uwaterloo.ca/~galuc/wsdbm/User4782,http://db.uwaterloo.ca/~galuc/wsdbm/User4801,http://db.uwaterloo.ca/~galuc/wsdbm/User5110,http://db.uwaterloo.ca/~galuc/wsdbm/User5162,http://db.uwaterloo.ca/~galuc/wsdbm/User5243,http://db.uwaterloo.ca/~galuc/wsdbm/User5345,http://db.uwaterloo.ca/~galuc/wsdbm/User5376,http://db.uwaterloo.ca/~galuc/wsdbm/User5704,http://db.uwaterloo.ca/~galuc/wsdbm/User5895,http://db.uwaterloo.ca/~galuc/wsdbm/User6086,http://db.uwaterloo.ca/~galuc/wsdbm/User6267,http://db.uwaterloo.ca/~galuc/wsdbm/User6384,http://db.uwaterloo.ca/~galuc/wsdbm/User6428,http://db.uwaterloo.ca/~galuc/wsdbm/User6435,http://db.uwaterloo.ca/~galuc/wsdbm/User6437,http://db.uwaterloo.ca/~galuc/wsdbm/User6501,http://db.uwaterloo.ca/~galuc/wsdbm/User7494,http://db.uwaterloo.ca/~galuc/wsdbm/User7659,http://db.uwaterloo.ca/~galuc/wsdbm/User8072,http://db.uwaterloo.ca/~galuc/wsdbm/User8600,http://db.uwaterloo.ca/~galuc/wsdbm/User8721,http://db.uwaterloo.ca/~galuc/wsdbm/User9151,http://db.uwaterloo.ca/~galuc/wsdbm/User9216,http://db.uwaterloo.ca/~galuc/wsdbm/User9228,http://db.uwaterloo.ca/~galuc/wsdbm/User9268,http://db.uwaterloo.ca/~galuc/wsdbm/User9614,http://db.uwaterloo.ca/~galuc/wsdbm/User9860,http://db.uwaterloo.ca/~galuc/wsdbm/User9889,http://db.uwaterloo.ca/~galuc/wsdbm/User10081,http://db.uwaterloo.ca/~galuc/wsdbm/User10109,http://db.uwaterloo.ca/~galuc/wsdbm/User10303,http://db.uwaterloo.ca/~galuc/wsdbm/User10383,http://db.uwaterloo.ca/~galuc/wsdbm/User10615,http://db.uwaterloo.ca/~galuc/wsdbm/User10620,http://db.uwaterloo.ca/~galuc/wsdbm/User10854,http://db.uwaterloo.ca/~galuc/wsdbm/User11356,http://db.uwaterloo.ca/~galuc/wsdbm/User12179,http://db.uwaterloo.ca/~galuc/wsdbm/User12547,http://db.uwaterloo.ca/~galuc/wsdbm/User12833,http://db.uwaterloo.ca/~galuc/wsdbm/User13438,http://db.uwaterloo.ca/~galuc/wsdbm/User13443,http://db.uwaterloo.ca/~galuc/wsdbm/User13907,http://db.uwaterloo.ca/~galuc/wsdbm/User14035,http://db.uwaterloo.ca/~galuc/wsdbm/User14188,http://db.uwaterloo.ca/~galuc/wsdbm/User14650,http://db.uwaterloo.ca/~galuc/wsdbm/User14681,http://db.uwaterloo.ca/~galuc/wsdbm/User14695,http://db.uwaterloo.ca/~galuc/wsdbm/User14827,http://db.uwaterloo.ca/~galuc/wsdbm/User14860,http://db.uwaterloo.ca/~galuc/wsdbm/User15161,http://db.uwaterloo.ca/~galuc/wsdbm/User15259,http://db.uwaterloo.ca/~galuc/wsdbm/User15540,http://db.uwaterloo.ca/~galuc/wsdbm/User15653,http://db.uwaterloo.ca/~galuc/wsdbm/User15747,http://db.uwaterloo.ca/~galuc/wsdbm/User16351,http://db.uwaterloo.ca/~galuc/wsdbm/User16614,http://db.uwaterloo.ca/~galuc/wsdbm/User16701,http://db.uwaterloo.ca/~galuc/wsdbm/User16850,http://db.uwaterloo.ca/~galuc/wsdbm/User16992,http://db.uwaterloo.ca/~galuc/wsdbm/User17187,http://db.uwaterloo.ca/~galuc/wsdbm/User17287,http://db.uwaterloo.ca/~galuc/wsdbm/User17422,http://db.uwaterloo.ca/~galuc/wsdbm/User17476,http://db.uwaterloo.ca/~galuc/wsdbm/User17563,http://db.uwaterloo.ca/~galuc/wsdbm/User18125,http://db.uwaterloo.ca/~galuc/wsdbm/User18210,http://db.uwaterloo.ca/~galuc/wsdbm/User18249,http://db.uwaterloo.ca/~galuc/wsdbm/User18409,http://db.uwaterloo.ca/~galuc/wsdbm/User18799,http://db.uwaterloo.ca/~galuc/wsdbm/User18918,http://db.uwaterloo.ca/~galuc/wsdbm/User18944,http://db.uwaterloo.ca/~galuc/wsdbm/User18964,http://db.uwaterloo.ca/~galuc/wsdbm/User19176,http://db.uwaterloo.ca/~galuc/wsdbm/User19309,http://db.uwaterloo.ca/~galuc/wsdbm/User19548,http://db.uwaterloo.ca/~galuc/wsdbm/User19762,http://db.uwaterloo.ca/~galuc/wsdbm/User2971,http://db.uwaterloo.ca/~galuc/wsdbm/User4326,http://db.uwaterloo.ca/~galuc/wsdbm/User7333,http://db.uwaterloo.ca/~galuc/wsdbm/User10095,http://db.uwaterloo.ca/~galuc/wsdbm/User15023,http://db.uwaterloo.ca/~galuc/wsdbm/User19929,
Requête 918,http://db.uwaterloo.ca/~galuc/wsdbm/User6609,http://db.uwaterloo.ca/~galuc/wsdbm/User571,http://db.uwaterloo.ca/~galuc/wsdbm/User600,http://db.uwaterloo.ca/~galuc/wsdbm/User3566,http://db.uwaterloo.ca/~galuc/wsdbm/User7165,http://db.uwaterloo.ca/~galuc/wsdbm/User18933,http://db.uwaterloo.ca/~galuc/wsdbm/User19146,
Requête 919,http://db.uwaterloo.ca/~galuc/wsdbm/User225,http://db.uwaterloo.ca/~galuc/wsdbm/User720,
Requête 920,http://db.uwaterloo.ca/~galuc/wsdbm/User8177,http://db.uwaterloo.ca/~galuc/wsdbm/User4468,http://db.uwaterloo.ca/~galuc/wsdbm/User7881,
Requête 921,http://db.uwaterloo.ca/~galuc/wsdbm/User11191,http://db.uwaterloo.ca/~galuc/wsdbm/User12502,http://db.uwaterloo.ca/~galuc/wsdbm/User14401,http://db.uwaterloo.ca/~galuc/wsdbm/User16659,http://db.uwaterloo.ca/~galuc/wsdbm/User659,http://db.uwaterloo.ca/~galuc/wsdbm/User4079,http://db.uwaterloo.ca/~galuc/wsdbm/User6968,http://db.uwaterloo.ca/~galuc/wsdbm/User14976,http://db.uwaterloo.ca/~galuc/wsdbm/User15632,
Requête 922,http://db.uwaterloo.ca/~galuc/wsdbm/User2239,http://db.uwaterloo.ca/~galuc/wsdbm/User10237,http://db.uwaterloo.ca/~galuc/wsdbm/User3180,http://db.uwaterloo.ca/~galuc/wsdbm/User5734,http://db.uwaterloo.ca/~galuc/wsdbm/User7031,http://db.uwaterloo.ca/~galuc/wsdbm/User18676,
Requête 923,http://db.uwaterloo.ca/~galuc/wsdbm/User1761,http://db.uwaterloo.ca/~galuc/wsdbm/User4671,http://db.uwaterloo.ca/~galuc/wsdbm/User12173,http://db.uwaterloo.ca/~galuc/wsdbm/User19616,
Requête 924,http://db.uwaterloo.ca/~galuc/wsdbm/User12075,http://db.uwaterloo.ca/~galuc/wsdbm/User15113,
Requête 925,http://db.uwaterloo.ca/~galuc/wsdbm/User2300,http://db.uwaterloo.ca/~galuc/wsdbm/User6344,http://db.uwaterloo.ca/~galuc/wsdbm/User10247,
Requête 926,http://db.uwaterloo.ca/~galuc/wsdbm/User556,http://db.uwaterloo.ca/~galuc/wsdbm/User11891,
Requête 927,http://db.uwaterloo.ca/~galuc/wsdbm/User6458,http://db.uwaterloo.ca/~galuc/wsdbm/User1219,
Requête 928,http://db.uwaterloo.ca/~galuc/wsdbm/User13270,http://db.uwaterloo.ca/~galuc/wsdbm/User13808,http://db.uwaterloo.ca/~galuc/wsdbm/User1053,http://db.uwaterloo.ca/~galuc/wsdbm/User4077,http://db.uwaterloo.ca/~galuc/wsdbm/User5213,http://db.uwaterloo.ca/~galuc/wsdbm/User7714,http://db.uwaterloo.ca/~galuc/wsdbm/User13863,http://db.uwaterloo.ca/~galuc/wsdbm/User19708,
Requête 929,http://db.uwaterloo.ca/~galuc/wsdbm/User5325,http://db.uwaterloo.ca/~galuc/wsdbm/User7419,http://db.uwaterloo.ca/~galuc/wsdbm/User11142,http://db.uwaterloo.ca/~galuc/wsdbm/User17329,http://db.uwaterloo.ca/~galuc/wsdbm/User18550,
Requête 930,NO RESULT
Requête 931,http://db.uwaterloo.ca/~galuc/wsdbm/User10897,http://db.uwaterloo.ca/~galuc/wsdbm/User17021,http://db.uwaterloo.ca/~galuc/wsdbm/User7978,http://db.uwaterloo.ca/~galuc/wsdbm/User13439,http://db.uwaterloo.ca/~galuc/wsdbm/User14613,
Requête 932,http://db.uwaterloo.ca/~galuc/wsdbm/User4449,http://db.uwaterloo.ca/~galuc/wsdbm/User7295,http://db.uwaterloo.ca/~galuc/wsdbm/User10554,http://db.uwaterloo.ca/~galuc/wsdbm/User12075,http://db.uwaterloo.ca/~galuc/wsdbm/User15930,http://db.uwaterloo.ca/~galuc/wsdbm/User16091,http://db.uwaterloo.ca/~galuc/wsdbm/User16485,
Requête 933,http://db.uwaterloo.ca/~galuc/wsdbm/User4307,http://db.uwaterloo.ca/~galuc/wsdbm/User7716,http://db.uwaterloo.ca/~galuc/wsdbm/User14976,
Requête 934,http://db.uwaterloo.ca/~galuc/wsdbm/User17705,
Requête 935,http://db.uwaterloo.ca/~galuc/wsdbm/User51,http://db.uwaterloo.ca/~galuc/wsdbm/User806,http://db.uwaterloo.ca/~galuc/wsdbm/User1232,http://db.uwaterloo.ca/~galuc/wsdbm/User1388,http://db.uwaterloo.ca/~galuc/wsdbm/User2159,http://db.uwaterloo.ca/~galuc/wsdbm/User3117,http://db.uwaterloo.ca/~galuc/wsdbm/User3120,http://db.uwaterloo.ca/~galuc/wsdbm/User3304,http://db.uwaterloo.ca/~galuc/wsdbm/User3982,http://db.uwaterloo.ca/~galuc/wsdbm/User4006,http://db.uwaterloo.ca/~galuc/wsdbm/User4188,http://db.uwaterloo.ca/~galuc/wsdbm/User4316,http://db.uwaterloo.ca/~galuc/wsdbm/User4771,http://db.uwaterloo.ca/~galuc/wsdbm/User4871,http://db.uwaterloo.ca/~galuc/wsdbm/User4905,http://db.uwaterloo.ca/~galuc/wsdbm/User5467,http://db.uwaterloo.ca/~galuc/wsdbm/User5852,http://db.uwaterloo.ca/~galuc/wsdbm/User6098,http://db.uwaterloo.ca/~galuc/wsdbm/User6631,http://db.uwaterloo.ca/~galuc/wsdbm/User6856,http://db.uwaterloo.ca/~galuc/wsdbm/User7127,http://db.uwaterloo.ca/~galuc/wsdbm/User7635,http://db.uwaterloo.ca/~galuc/wsdbm/User7936,http://db.uwaterloo.ca/~galuc/wsdbm/User9522,http://db.uwaterloo.ca/~galuc/wsdbm/User10314,http://db.uwaterloo.ca/~galuc/wsdbm/User10594,http://db.uwaterloo.ca/~galuc/wsdbm/User10793,http://db.uwaterloo.ca/~galuc/wsdbm/User11840,http://db.uwaterloo.ca/~galuc/wsdbm/User12289,http://db.uwaterloo.ca/~galuc/wsdbm/User13312,http://db.uwaterloo.ca/~galuc/wsdbm/User13630,http://db.uwaterloo.ca/~galuc/wsdbm/User13795,http://db.uwaterloo.ca/~galuc/wsdbm/User13801,http://db.uwaterloo.ca/~galuc/wsdbm/User14088,http://db.uwaterloo.ca/~galuc/wsdbm/User14249,http://db.uwaterloo.ca/~galuc/wsdbm/User14942,http://db.uwaterloo.ca/~galuc/wsdbm/User15276,http://db.uwaterloo.ca/~galuc/wsdbm/User15467,http://db.uwaterloo.ca/~galuc/wsdbm/User15570,http://db.uwaterloo.ca/~galuc/wsdbm/User16946,http://db.uwaterloo.ca/~galuc/wsdbm/User17049,http://db.uwaterloo.ca/~galuc/wsdbm/User17334,http://db.uwaterloo.ca/~galuc/wsdbm/User17784,http://db.uwaterloo.ca/~galuc/wsdbm/User18600,http://db.uwaterloo.ca/~galuc/wsdbm/User18651,http://db.uwaterloo.ca/~galuc/wsdbm/User18838,http://db.uwaterloo.ca/~galuc/wsdbm/User5230,http://db.uwaterloo.ca/~galuc/wsdbm/User12307,
Requête 936,http://db.uwaterloo.ca/~galuc/wsdbm/User6079,http://db.uwaterloo.ca/~galuc/wsdbm/User14706,http://db.uwaterloo.ca/~galuc/wsdbm/User11725,http://db.uwaterloo.ca/~galuc/wsdbm/User16037,http://db.uwaterloo.ca/~galuc/wsdbm/User16575,
Requête 937,http://db.uwaterloo.ca/~galuc/wsdbm/User915,http://db.uwaterloo.ca/~galuc/wsdbm/User3918,http://db.uwaterloo.ca/~galuc/wsdbm/User13857,http://db.uwaterloo.ca/~galuc/wsdbm/User17345,http://db.uwaterloo.ca/~galuc/wsdbm/User19338,
Requête 938,http://db.uwaterloo.ca/~galuc/wsdbm/User1519,http://db.uwaterloo.ca/~galuc/wsdbm/User13687,http://db.uwaterloo.ca/~galuc/wsdbm/User7229,http://db.uwaterloo.ca/~galuc/wsdbm/User15794,http://db.uwaterloo.ca/~galuc/wsdbm/User19048,
Requête 939,http://db.uwaterloo.ca/~galuc/wsdbm/User17008,
Requête 940,http://db.uwaterloo.ca/~galuc/wsdbm/User5435,http://db.uwaterloo.ca/~galuc/wsdbm/User6523,http://db.uwaterloo.ca/~galuc/wsdbm/User7948,http://db.uwaterloo.ca/~galuc/wsdbm/User10262,http://db.uwaterloo.ca/~galuc/wsdbm/User16603,http://db.uwaterloo.ca/~galuc/wsdbm/User18667,
Requête 941,http://db.uwaterloo.ca/~galuc/wsdbm/User19604,http://db.uwaterloo.ca/~galuc/wsdbm/User9558,http://db.uwaterloo.ca/~galuc/wsdbm/User16451,http://db.uwaterloo.ca/~galuc/wsdbm/User17779,
Requête 942,http://db.uwaterloo.ca/~galuc/wsdbm/User4413,http://db.uwaterloo.ca/~galuc/wsdbm/User7789,http://db.uwaterloo.ca/~galuc/wsdbm/User15994,
Requête 943,http://db.uwaterloo.ca/~galuc/wsdbm/User5935,http://db.uwaterloo.ca/~galuc/wsdbm/User3843,http://db.uwaterloo.ca/~galuc/wsdbm/User4606,http://db.uwaterloo.ca/~galuc/wsdbm/User5827,http://db.uwaterloo.ca/~galuc/wsdbm/User6517,http://db.uwaterloo.ca/~galuc/wsdbm/User12360,http://db.uwaterloo.ca/~galuc/wsdbm/User12790,
Requête 944,http://db.uwaterloo.ca/~galuc/wsdbm/User56,http://db.uwaterloo.ca/~galuc/wsdbm/User214,http://db.uwaterloo.ca/~galuc/wsdbm/User2264,http://db.uwaterloo.ca/~galuc/wsdbm/User5110,http://db.uwaterloo.ca/~galuc/wsdbm/User7385,http://db.uwaterloo.ca/~galuc/wsdbm/User17960,http://db.uwaterloo.ca/~galuc/wsdbm/User15540,http://db.uwaterloo.ca/~galuc/wsdbm/User16481,http://db.uwaterloo.ca/~galuc/wsdbm/User17790,
Requête 945,http://db.uwaterloo.ca/~galuc/wsdbm/User3544,http://db.uwaterloo.ca/~galuc/wsdbm/User18757,
Requête 946,http://db.uwaterloo.ca/~galuc/wsdbm/User3572,http://db.uwaterloo.ca/~galuc/wsdbm/User7031,
Requête 947,http://db.uwaterloo.ca/~galuc/wsdbm/User1821,http://db.uwaterloo.ca/~galuc/wsdbm/User4795,http://db.uwaterloo.ca/~galuc/wsdbm/User11089,http://db.uwaterloo.ca/~galuc/wsdbm/User11579,http://db.uwaterloo.ca/~galuc/wsdbm/User15218,
Requête 948,http://db.uwaterloo.ca/~galuc/wsdbm/User16167,http://db.uwaterloo.ca/~galuc/wsdbm/User2046,http://db.uwaterloo.ca/~galuc/wsdbm/User17790,
Requête 949,http://db.uwaterloo.ca/~galuc/wsdbm/User3233,http://db.uwaterloo.ca/~galuc/wsdbm/User14792,
Requête 950,http://db.uwaterloo.ca/~galuc/wsdbm/User14388,http://db.uwaterloo.ca/~galuc/wsdbm/User14489,
Requête 951,http://db.uwaterloo.ca/~galuc/wsdbm/User344,http://db.uwaterloo.ca/~galuc/wsdbm/User7229,http://db.uwaterloo.ca/~galuc/wsdbm/User14489,http://db.uwaterloo.ca/~galuc/wsdbm/User19419,
Requête 952,NO RESULT
Requête 953,http://db.uwaterloo.ca/~galuc/wsdbm/User12307,http://db.uwaterloo.ca/~galuc/wsdbm/User13737,http://db.uwaterloo.ca/~galuc/wsdbm/User14758,http://db.uwaterloo.ca/~galuc/wsdbm/User14894,http://db.uwaterloo.ca/~galuc/wsdbm/User16793,http://db.uwaterloo.ca/~galuc/wsdbm/User18757,
Requête 954,http://db.uwaterloo.ca/~galuc/wsdbm/User19446,http://db.uwaterloo.ca/~galuc/wsdbm/User4933,
Requête 955,http://db.uwaterloo.ca/~galuc/wsdbm/User1985,
Requête 956,http://db.uwaterloo.ca/~galuc/wsdbm/User15911,http://db.uwaterloo.ca/~galuc/wsdbm/User7391,http://db.uwaterloo.ca/~galuc/wsdbm/User17303,
Requête 957,http://db.uwaterloo.ca/~galuc/wsdbm/User2151,http://db.uwaterloo.ca/~galuc/wsdbm/User3050,http://db.uwaterloo.ca/~galuc/wsdbm/User12346,http://db.uwaterloo.ca/~galuc/wsdbm/User16441,
Requête 958,http://db.uwaterloo.ca/~galuc/wsdbm/User6691,http://db.uwaterloo.ca/~galuc/wsdbm/User11264,
Requête 959,http://db.uwaterloo.ca/~galuc/wsdbm/User855,http://db.uwaterloo.ca/~galuc/wsdbm/User4549,
Requête 960,http://db.uwaterloo.ca/~galuc/wsdbm/User18289,http://db.uwaterloo.ca/~galuc/wsdbm/User9377,http://db.uwaterloo.ca/~galuc/wsdbm/User15105,
Requête 961,http://db.uwaterloo.ca/~galuc/wsdbm/User7906,http://db.uwaterloo.ca/~galuc/wsdbm/User10073,http://db.uwaterloo.ca/~galuc/wsdbm/User13218,http://db.uwaterloo.ca/~galuc/wsdbm/User15014,
Requête 962,http://db.uwaterloo.ca/~galuc/wsdbm/User12309,http://db.uwaterloo.ca/~galuc/wsdbm/User10554,http://db.uwaterloo.ca/~galuc/wsdbm/User10594,
Requête 963,http://db.uwaterloo.ca/~galuc/wsdbm/User17769,
Requête 964,NO RESULT
Requête 965,http://db.uwaterloo.ca/~galuc/wsdbm/User7634,http://db.uwaterloo.ca/~galuc/wsdbm/User12407,
Requête 966,http://db.uwaterloo.ca/~galuc/wsdbm/User14058,http://db.uwaterloo.ca/~galuc/wsdbm/User14471,http://db.uwaterloo.ca/~galuc/wsdbm/User9466,http://db.uwaterloo.ca/~galuc/wsdbm/User15569,
Requête 967,http://db.uwaterloo.ca/~galuc/wsdbm/User14265,http://db.uwaterloo.ca/~galuc/wsdbm/User19843,
Requête 968,http://db.uwaterloo.ca/~galuc/wsdbm/User1714,http://db.uwaterloo.ca/~galuc/wsdbm/User16054,http://db.uwaterloo.ca/~galuc/wsdbm/User5147,http://db.uwaterloo.ca/~galuc/wsdbm/User8538,http://db.uwaterloo.ca/~galuc/wsdbm/User14368,http://db.uwaterloo.ca/~galuc/wsdbm/User19866,
Requête 969,http://db.uwaterloo.ca/~galuc/wsdbm/User619,http://db.uwaterloo.ca/~galuc/wsdbm/User6459,
Requête 970,http://db.uwaterloo.ca/~galuc/wsdbm/User720,http://db.uwaterloo.ca/~galuc/wsdbm/User3843,http://db.uwaterloo.ca/~galuc/wsdbm/User5879,http://db.uwaterloo.ca/~galuc/wsdbm/User11000,
Requête 971,http://db.uwaterloo.ca/~galuc/wsdbm/User6863,http://db.uwaterloo.ca/~galuc/wsdbm/User14758,
Requête 972,http://db.uwaterloo.ca/~galuc/wsdbm/User10534,
Requête 973,http://db.uwaterloo.ca/~galuc/wsdbm/User17077,http://db.uwaterloo.ca/~galuc/wsdbm/User597,
Requête 974,http://db.uwaterloo.ca/~galuc/wsdbm/User13158,
Requête 975,http://db.uwaterloo.ca/~galuc/wsdbm/User419,http://db.uwaterloo.ca/~galuc/wsdbm/User9799,http://db.uwaterloo.ca/~galuc/wsdbm/User10388,http://db.uwaterloo.ca/~galuc/wsdbm/User12530,http://db.uwaterloo.ca/~galuc/wsdbm/User14832,
Requête 976,http://db.uwaterloo.ca/~galuc/wsdbm/User6967,http://db.uwaterloo.ca/~galuc/wsdbm/User17579,http://db.uwaterloo.ca/~galuc/wsdbm/User19597,
Requête 977,http://db.uwaterloo.ca/~galuc/wsdbm/User14589,http://db.uwaterloo.ca/~galuc/wsdbm/User14672,http://db.uwaterloo.ca/~galuc/wsdbm/User16107,http://db.uwaterloo.ca/~galuc/wsdbm/User18432,
